product_id,product_name,group,subgroup,brand,price,currency,discount_percentage,date
231636,Batido de chocolate shake ColaCao vaso 200 ml,leche huevos y mantequilla,batidos y horchatas,ColaCao,1.53,EUR,0,14-11-2023
,,leche huevos y mantequilla,batidos y horchatas,,,,,14-11-2023
27195,Cuajada Caprichoso pack 4 x 125 g,yogures y postres,cuajada,Caprichoso,1.25,EUR,0,14-11-2023
,,yogures y postres,cuajada,,,,,14-11-2023
5684,Yogur desnatado con frutas Dia Láctea pack 8 x 125 g,yogures y postres,yogures desnatados,Dia Láctea,2.05,EUR,0,14-11-2023
145652,"Yogur desnatado sabor limón, fresa y piña Dia Láctea pack 6 x 125 g",yogures y postres,yogures desnatados,Dia Láctea,1.39,EUR,0,14-11-2023
128592,Yogur natural desnatado edulcorado Dia Láctea pack 6 x 125 g,yogures y postres,yogures desnatados,Dia Láctea,1.09,EUR,0,14-11-2023
128591,Yogur natural desnatado Dia Láctea pack 6 x 125 g,yogures y postres,yogures desnatados,Dia Láctea,1.09,EUR,0,14-11-2023
285683,Yogur natural desnatado rico en proteínas Reina vaso 180 g,yogures y postres,yogures desnatados,Reina,0.89,EUR,0,14-11-2023
296245,Yogur desnatado de proteínas sabor stracciatella Danone pack 4 x 100 g,yogures y postres,yogures desnatados,Danone,1.99,EUR,0,14-11-2023
204979,Yogur desnatado sabor fresa Vitalinea pack 4 x 125 g,yogures y postres,yogures desnatados,Vitalinea,1.99,EUR,0,14-11-2023
204980,Yogur desnatado sabor limón Vitalinea pack 4 x 125 g,yogures y postres,yogures desnatados,Vitalinea,1.99,EUR,0,14-11-2023
296246,Yogur desnatado de proteínas sabor fresa Danone pack 4 x 100 g,yogures y postres,yogures desnatados,Danone,1.99,EUR,0,14-11-2023
203007,Yogur natural desnatado edulcorado con calcio Densia pack 4 x 120 g,yogures y postres,yogures desnatados,Densia,2.09,EUR,0,14-11-2023
,,yogures y postres,yogures desnatados,,,,,14-11-2023
505,Harina de trigo El molino de Dia paquete 1 kg,panes harinas y masas,harinas y levaduras,El molino de Dia,0.7,EUR,0,14-11-2023
207695,Harina de fuerza El molino de Dia paquete 1 kg,panes harinas y masas,harinas y levaduras,El molino de Dia,0.9,EUR,0,14-11-2023
247514,Levadura fresca Levanova 2 x 25 g,panes harinas y masas,harinas y levaduras,Levanova,0.49,EUR,0,14-11-2023
161360,Harina 100% de maíz blanco Pan bolsa 1 kg,panes harinas y masas,harinas y levaduras,Pan,2.49,EUR,0,14-11-2023
142625,Preparado para hornear en polvo Royal caja 96 g,panes harinas y masas,harinas y levaduras,Royal,2.7,EUR,0,14-11-2023
130618,Harina de trigo Gallo paquete 1 kg,panes harinas y masas,harinas y levaduras,Gallo,1.39,EUR,0,14-11-2023
132110,Harina de maíz Maizena caja 400 g,panes harinas y masas,harinas y levaduras,Maizena,2.99,EUR,0,14-11-2023
163262,Harina de trigo para repostería Gallo paquete 1 kg,panes harinas y masas,harinas y levaduras,Gallo,1.63,EUR,0,14-11-2023
216391,Harina de bizcocho Gallo paquete 1 kg,panes harinas y masas,harinas y levaduras,Gallo,1.79,EUR,0,14-11-2023
190027,Harina integral de trigo Gallo paquete 1 kg,panes harinas y masas,harinas y levaduras,Gallo,1.63,EUR,0,14-11-2023
164944,Levadura de panadería Maizena caja 28 g,panes harinas y masas,harinas y levaduras,Maizena,1.99,EUR,0,14-11-2023
288064,Harina multiusos sin gluten Natur dacsa bolsa 1 kg,panes harinas y masas,harinas y levaduras,Natur dacsa,3.89,EUR,0,14-11-2023
167940,Levadura de panadería Royal caja 27.5 g,panes harinas y masas,harinas y levaduras,Royal,2.15,EUR,0,14-11-2023
,,panes harinas y masas,harinas y levaduras,,,,,14-11-2023
179519,Puré de fruta variada Juniorsmile bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Juniorsmile,0.9,EUR,0,14-11-2023
179518,Puré de fresa y plátano Juniorsmile bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Juniorsmile,0.9,EUR,0,14-11-2023
285677,"Puré de plátano, fresa y manzana Hero bolsa 4 x 100 g",bebe,bebidas galletas y yogures de bebe,Hero,4.75,EUR,0,14-11-2023
174311,Yogur con plátano y fresa Hero bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Hero,1.19,EUR,0,14-11-2023
285678,"Puré de naranja, plátano, pera y galleta Hero bolsa 4 x 100 g",bebe,bebidas galletas y yogures de bebe,Hero,4.75,EUR,0,14-11-2023
50238,Postre lácteo de plátano Nestlé Yogolino pack 4 x 100 g,bebe,bebidas galletas y yogures de bebe,Nestlé,2.95,EUR,0,14-11-2023
293479,Puré de fresa y plátano Planeta Bebé bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Planeta Bebé,0.9,EUR,0,14-11-2023
293481,Yogur con fresa y plátano Planeta Bebé bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Planeta Bebé,0.9,EUR,0,14-11-2023
293480,Puré de fruta variada Planeta Bebé bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Planeta Bebé,0.9,EUR,0,14-11-2023
269527,Snacks de zanahoria y maíz Hero bolsa 40 g,bebe,bebidas galletas y yogures de bebe,Hero,2.49,EUR,0,14-11-2023
255353,Snack smilitos Smileat bolsa 38 g,bebe,bebidas galletas y yogures de bebe,Smileat,1.89,EUR,0,14-11-2023
159174,Postre lácteo natural Nestlé Yogolino pack 4 x 100 g,bebe,bebidas galletas y yogures de bebe,Nestlé,2.95,EUR,0,14-11-2023
234340,"Puré de pera, plátano y naranja 100% ecológica Hero bolsa 100 g",bebe,bebidas galletas y yogures de bebe,Hero,1.49,EUR,0,14-11-2023
274111,Natillas con galleta Nestlé Yogolino pack 4 x 100 g,bebe,bebidas galletas y yogures de bebe,Nestlé,3.45,EUR,0,14-11-2023
274109,Puré de plátano y fresa cool fruits Nestlé bolsa 110 g,bebe,bebidas galletas y yogures de bebe,Nestlé,1.25,EUR,0,14-11-2023
83548,Postre lacteo fresa Nestlé Yogolino pack 4 x 100 g,bebe,bebidas galletas y yogures de bebe,Nestlé,2.95,EUR,0,14-11-2023
155755,"Puré de plátano, fresa y manzana Hero bolsa 100 g",bebe,bebidas galletas y yogures de bebe,Hero,1.19,EUR,0,14-11-2023
274107,Puré de 4 frutas happy fruits Nestlé bolsa 110 g,bebe,bebidas galletas y yogures de bebe,Nestlé,1.25,EUR,0,14-11-2023
162850,Puré de frutas y galleta Hero bolsa 100 g,bebe,bebidas galletas y yogures de bebe,Hero,1.19,EUR,0,14-11-2023
230656,Puré multifrutas Nestlé bolsa 90 g,bebe,bebidas galletas y yogures de bebe,Nestlé,1.25,EUR,0,14-11-2023
,,bebe,bebidas galletas y yogures de bebe,,,,,14-11-2023
254483,Pasta dentífrica original Colgate Total tubo 75 ml,perfumeria higiene salud,cuidado bucal,Colgate,2.89,EUR,0,14-11-2023
7407,Pasta dentífrica con flúor Colgate tubo 75 ml,perfumeria higiene salud,cuidado bucal,Colgate,1.89,EUR,0,14-11-2023
126325,Enjuague bucal cuidado total Listerine botella 1 l,perfumeria higiene salud,cuidado bucal,Listerine,10.99,EUR,0,14-11-2023
154982,Pasta dentífrica Sensodyne tubo 75 ml,perfumeria higiene salud,cuidado bucal,Sensodyne,4.5,EUR,0,14-11-2023
7406,Pasta dentífrica flúor y calcio máxima protección Colgate tubo 75 ml,perfumeria higiene salud,cuidado bucal,Colgate,1.89,EUR,0,14-11-2023
267096,Pasta dentífrica protección Oral b tubo 85 ml,perfumeria higiene salud,cuidado bucal,Oral b,3.4,EUR,0,14-11-2023
76063,Pasta dentífrica blanqueadora bicarbonato Signal tubo 100 ml,perfumeria higiene salud,cuidado bucal,Signal,1.99,EUR,0,14-11-2023
47090,Pasta dentífrica anticaries Profiden tubo 75 ml,perfumeria higiene salud,cuidado bucal,Profiden,1.29,EUR,0,14-11-2023
76715,Cepillo dental Colgate blister 4 unidades,perfumeria higiene salud,cuidado bucal,Colgate,2.99,EUR,0,14-11-2023
87420,Pasta dentífrica con cristales refrescantes Colgate tubo 75 ml,perfumeria higiene salud,cuidado bucal,Colgate,2.59,EUR,0,14-11-2023
38244,Pasta dentífrica con micro cristales blancos Colgate Max White tubo 75 ml,perfumeria higiene salud,cuidado bucal,Colgate,2.59,EUR,0,14-11-2023
85738,Enjuague bucal menta fresca Listerine botella 500 ml,perfumeria higiene salud,cuidado bucal,Listerine,5.95,EUR,0,14-11-2023
87363,Pasta dentífrica blanqueante Sensodyne tubo 75 ml,perfumeria higiene salud,cuidado bucal,Sensodyne,3.99,EUR,0,14-11-2023
297293,Pasta dentífrica protección de encías aloe vera Pierrot tubo 75 ml,perfumeria higiene salud,cuidado bucal,Pierrot,1.45,EUR,0,14-11-2023
262369,Pasta dentífrica frescor diario Parodontax tubo 75 ml,perfumeria higiene salud,cuidado bucal,Parodontax,4.75,EUR,0,14-11-2023
20858,Pasta dentífrica original fluorada Kemphor tubo 75 ml,perfumeria higiene salud,cuidado bucal,Kemphor,1.99,EUR,0,14-11-2023
177585,Enjuague bucal Colgate botella 500 ml,perfumeria higiene salud,cuidado bucal,Colgate,4.49,EUR,0,14-11-2023
149983,Pasta dentífrica complete con enjuague bucal Oral b tubo 75 ml,perfumeria higiene salud,cuidado bucal,Oral b,1.99,EUR,0,14-11-2023
144547,Pasta dentífrica dos en uno fresa +6 años Licor del polo bote 75 ml,perfumeria higiene salud,cuidado bucal,Licor del polo,2.25,EUR,0,14-11-2023
60518,Cepillo dental zig zag medio Colgate blister 3 unidades,perfumeria higiene salud,cuidado bucal,Colgate,3.39,EUR,0,14-11-2023
,,perfumeria higiene salud,cuidado bucal,,,,,14-11-2023
7020,Medio conejo troceado Selección de Dia bandeja 650 g,carniceria,conejo,Selección de Dia,6.49,EUR,0,14-11-2023
,,carniceria,conejo,,,,,14-11-2023
282308,Kit hummus Luengo frasco 300 g,arroz pastas y legumbres,otras legumbres,Luengo,1.79,EUR,0,14-11-2023
,,arroz pastas y legumbres,otras legumbres,,,,,14-11-2023
174,Ginebra Larios botella 1 l,cervezas vinos y bebidas con alcohol,ginebra y vodka,Larios,12.99,EUR,0,14-11-2023
48999,Ginebra london dry Beefeater botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Beefeater,13.49,EUR,0,14-11-2023
182580,Ginebra Seagram's botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Seagram's,16.99,EUR,0,14-11-2023
210717,Ginebra Gordon's botella 1 l,cervezas vinos y bebidas con alcohol,ginebra y vodka,Gordon's,14.49,EUR,0,14-11-2023
76962,Vodka Absolut botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Absolut,14.75,EUR,0,14-11-2023
209537,Ginebra sabor fresa Puerto de Indias botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Puerto de Indias,16.45,EUR,0,14-11-2023
272363,Vodka triple destilado Mikanoff botella 1 l,cervezas vinos y bebidas con alcohol,ginebra y vodka,Mikanoff,6.99,EUR,0,14-11-2023
48710,Ginebra Barmon's botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Barmon's,5.89,EUR,0,14-11-2023
116710,Vodka con sabor a caramelo Mikanoff botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Mikanoff,5.4,EUR,0,14-11-2023
222418,Ginebra sabor fresa Barmon's botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Barmon's,8.99,EUR,0,14-11-2023
149262,Ginebra Bombay botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Bombay,21.95,EUR,0,14-11-2023
223716,Ginebra Nordes botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Nordes,23.95,EUR,0,14-11-2023
114299,Ginebra Larios botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Larios,15.75,EUR,0,14-11-2023
102932,Ginebra London dry Tanqueray botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Tanqueray,16.99,EUR,0,14-11-2023
272364,Ginebra cítrica Barmon's botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Barmon's,8.49,EUR,0,14-11-2023
57900,Vodka Smirnoff botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Smirnoff,10.79,EUR,0,14-11-2023
277594,"Bebida espirituosa sin alcohol 0,0 Tanqueray botella 70 cl",cervezas vinos y bebidas con alcohol,ginebra y vodka,Tanqueray,16.99,EUR,0,14-11-2023
125277,Vodka Moskovskaya botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Moskovskaya,10.89,EUR,0,14-11-2023
6272,Ginebra Gordon's botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Gordon's,10.99,EUR,0,14-11-2023
40183,Vodka Eristoff botella 70 cl,cervezas vinos y bebidas con alcohol,ginebra y vodka,Eristoff,10.29,EUR,0,14-11-2023
,,cervezas vinos y bebidas con alcohol,ginebra y vodka,,,,,14-11-2023
272017,Toallitas desmaquillantes micelar con aloe vera Imaqe bolsa 30 unidades,perfumeria higiene salud,limpieza facial crema facial,Imaqe,1.15,EUR,0,14-11-2023
272021,Agua micelar con extracto de pétalos de rosa Imaqe bote 250 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,2.15,EUR,0,14-11-2023
272039,Crema facial de día natural antipolución & detox Imaqe frasco 50 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,4.95,EUR,0,14-11-2023
272024,Gel limpiador facial con aloe vera y hamamelis Imaqe bote 250 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,2.5,EUR,0,14-11-2023
272023,Desmaquillante de ojos waterproof Imaqe bote 125 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,2,EUR,0,14-11-2023
272022,Leche limpiadora calmante Imaqe bote 250 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,1.5,EUR,0,14-11-2023
272019,Toallitas desmaquillantes para pieles sensibles con extractos de rosas Imaqe bolsa 30 unidades,perfumeria higiene salud,limpieza facial crema facial,Imaqe,1.29,EUR,0,14-11-2023
272020,Toallitas desmaquillantes antiedad con coenzima Imaqe bolsa 25 unidades,perfumeria higiene salud,limpieza facial crema facial,Imaqe,1.19,EUR,0,14-11-2023
292839,Crema facial de día natural con vitamina C Imaqe frasco 50 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,4.95,EUR,0,14-11-2023
272027,Exfoliante facial 3 en 1 kaolín y aloe Imaqe tubo 100 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,3.5,EUR,0,14-11-2023
292840,Sérum facial natural con vitamina C Imaqe bote 30 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,5.9,EUR,0,14-11-2023
177118,Agua micelar todo en uno para todo tipo de piel Garnier bote 400 ml,perfumeria higiene salud,limpieza facial crema facial,Garnier,5.49,EUR,0,14-11-2023
272025,Tónico facial con aloe vera y hamamelis Imaqe bote 250 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,1.5,EUR,0,14-11-2023
276978,Mascarilla facial hidratante con aguacate y ácido hialurónico Iroha sobre 1 unidad,perfumeria higiene salud,limpieza facial crema facial,Iroha,2.3,EUR,0,14-11-2023
74948,Crema facial hydra 5 acciones Men Expert frasco 50 ml,perfumeria higiene salud,limpieza facial crema facial,Men Expert,6.95,EUR,0,14-11-2023
272026,Mousse limpiadora con aloe vera y hamamelis Imaqe bote 150 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,3,EUR,0,14-11-2023
298118,Bálsamo labial con miel Oyess blister 48 g,perfumeria higiene salud,limpieza facial crema facial,Oyess,2.99,EUR,0,14-11-2023
271320,Limpiador facial exfoliante con hueso de albaricoque Imaqe caja 50 g,perfumeria higiene salud,limpieza facial crema facial,Imaqe,2.99,EUR,0,14-11-2023
223226,Agua micelar en aceite Garnier bote 400 ml,perfumeria higiene salud,limpieza facial crema facial,Garnier,5.49,EUR,0,14-11-2023
278247,Bruma facial natural calmante antipolución & detox Imaqe spray 100 ml,perfumeria higiene salud,limpieza facial crema facial,Imaqe,3.2,EUR,0,14-11-2023
,,perfumeria higiene salud,limpieza facial crema facial,,,,,14-11-2023
273844,Jabón de manos líquido aloe vera Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,0.9,EUR,0,14-11-2023
273842,Recambio jabón de manos líquido aloe vera Imaqe bolsa 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,0.75,EUR,0,14-11-2023
273843,Jabón de manos líquido oliva Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.3,EUR,0,14-11-2023
273839,Recambio jabón de manos líquido almendra y miel Imaqe bolsa 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,0.95,EUR,0,14-11-2023
273835,Jabón de manos líquido almendra y miel Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.3,EUR,0,14-11-2023
273841,Jabón de manos líquido frutos exóticos Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.3,EUR,0,14-11-2023
273840,Jabón de manos líquido infantil Planeta Junior bote 500 ml,perfumeria higiene salud,jabon de manos,Planeta Junior,1.3,EUR,0,14-11-2023
273838,Jabón de manos líquido rosa y jazmín Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.35,EUR,0,14-11-2023
32840,Jabón de manos Dove 2 x 90 g,perfumeria higiene salud,jabon de manos,Dove,1.99,EUR,0,14-11-2023
273837,Jabón de manos líquido neutralizador de olores Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.55,EUR,0,14-11-2023
180212,Jabón de manos delicate care 3 unidades Palmolive 270 g,perfumeria higiene salud,jabon de manos,Palmolive,2.29,EUR,0,14-11-2023
273836,Jabón de manos líquido glicerina Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.35,EUR,0,14-11-2023
297225,Jabón de manos argán Natural honey 2 x 100 g,perfumeria higiene salud,jabon de manos,Natural honey,2.55,EUR,0,14-11-2023
273950,Jabón de manos líquido frutos rojos Imaqe bote 500 ml,perfumeria higiene salud,jabon de manos,Imaqe,1.3,EUR,0,14-11-2023
263376,Jabón de manos líquido para niños Johnson bote 300 ml,perfumeria higiene salud,jabon de manos,Johnson,1.99,EUR,0,14-11-2023
160737,Jabón de manos líquido almendra Palmolive bote 300 ml,perfumeria higiene salud,jabon de manos,Palmolive,2.39,EUR,0,14-11-2023
264062,Jabón de manos líquido hidratante Sanytol bote 250 ml,perfumeria higiene salud,jabon de manos,Sanytol,2.69,EUR,0,14-11-2023
196052,Jabón de manos líquido dermo protector Sanex bote 250 ml,perfumeria higiene salud,jabon de manos,Sanex,2.39,EUR,0,14-11-2023
89325,Jabón de manos líquido kitchen lima Palmolive bote 300 ml,perfumeria higiene salud,jabon de manos,Palmolive,2.39,EUR,0,14-11-2023
36810,Jabón de manos líquido leche y miel Palmolive bote 300 ml,perfumeria higiene salud,jabon de manos,Palmolive,2.39,EUR,0,14-11-2023
,,perfumeria higiene salud,jabon de manos,,,,,14-11-2023
53870,Pizza 4 quesos Al punto caja 400 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
16536,Baguette jamón y queso 2 unidades Al Punto caja 250 g,congelados,pizzas bases y masas,Al Punto,1.89,EUR,0,14-11-2023
203958,Bases de pizza finas 3 unidades Al Punto bolsa 420 g,congelados,pizzas bases y masas,Al Punto,1.9,EUR,0,14-11-2023
81020,Mini pizzas jamón y queso Al Punto caja 270 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
108029,Pizza jamón y queso Buitoni Forno di pietra caja 350 g,congelados,pizzas bases y masas,Buitoni,4.39,EUR,0,14-11-2023
140496,Pizza caprese Buitoni Forno di pietra caja 350 g,congelados,pizzas bases y masas,Buitoni,4.39,EUR,0,14-11-2023
250252,Pizza barbacoa Al punto caja 350 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
80000,Pizza reina 2 unidades Al Punto caja 700 g,congelados,pizzas bases y masas,Al Punto,3.39,EUR,0,14-11-2023
130615,Pizza jamón y queso Al punto caja 350 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
266018,Pizza 6 quesos Al Punto caja 470 g,congelados,pizzas bases y masas,Al Punto,3.99,EUR,0,14-11-2023
266016,Pizza crispy bacon Al Punto caja 450 g,congelados,pizzas bases y masas,Al Punto,3.99,EUR,0,14-11-2023
54213,Pizza bacon y atún Al Punto caja 400 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
266017,Pizza carbonara Al Punto caja 465 g,congelados,pizzas bases y masas,Al Punto,3.99,EUR,0,14-11-2023
46197,Pizza campestre Al Punto caja 400 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
73456,Pizza boloñesa Al Punto caja 375 g,congelados,pizzas bases y masas,Al Punto,2.49,EUR,0,14-11-2023
78874,Mini pizzas de jamón y queso Buitoni Piccolinis caja 270 g,congelados,pizzas bases y masas,Buitoni,4.25,EUR,0,14-11-2023
53629,Mini pizzas 3 quesos Buitoni Piccolinis caja 270 g,congelados,pizzas bases y masas,Buitoni,4.25,EUR,0,14-11-2023
149215,Pizza 4 quesos Dr. Oetker Ristorante caja 340 g,congelados,pizzas bases y masas,Dr. Oetker,3.79,EUR,0,14-11-2023
183532,Pizza prosciutto Dr. Oetker Ristorante caja 330 g,congelados,pizzas bases y masas,Dr. Oetker,3.79,EUR,0,14-11-2023
88841,Pizza speciale Dr. Oetker Ristorante caja 330 g,congelados,pizzas bases y masas,Dr. Oetker,3.79,EUR,0,14-11-2023
,,congelados,pizzas bases y masas,,,,,14-11-2023
275642,Nuggets de pollo Al Punto bolsa 400 g,congelados,carne y pollo,Al Punto,2.16,EUR,0,14-11-2023
43657,San jacobo Al Punto bolsa 320 g,congelados,carne y pollo,Al Punto,1.19,EUR,0,14-11-2023
275644,Fingers de pollo Al Punto bolsa 400 g,congelados,carne y pollo,Al Punto,3.19,EUR,0,14-11-2023
293071,Kebab loncheado de pollo Gourmet kebab bolsa 250 g,congelados,carne y pollo,Gourmet kebab,3.49,EUR,0,14-11-2023
275643,Nuggets de pollo y queso Al Punto bolsa 400 g,congelados,carne y pollo,Al Punto,3.19,EUR,0,14-11-2023
230004,Crunchy de pollo con salsa barbacoa Fripozo bolsa 300 g,congelados,carne y pollo,Fripozo,2.39,EUR,0,14-11-2023
,,congelados,carne y pollo,,,,,14-11-2023
26824,Queso fresco natural Dia Láctea tarrina 2 x 250 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.89,EUR,0,14-11-2023
108698,Queso mozzarella fresca Dia Láctea bolsa 125 g,charcuteria y quesos,quesos fresco,Dia Láctea,0.95,EUR,0,14-11-2023
115669,Queso fresco natural Dia Láctea tarrina 4 x 62.5 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.09,EUR,0,14-11-2023
263576,Queso burrata Selección Mundial tarrina 150 g,charcuteria y quesos,quesos fresco,Selección Mundial,2.39,EUR,0,14-11-2023
73062,Queso fresco 0% m.g Dia Láctea tarrina 4 x 62.5 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.09,EUR,0,14-11-2023
37869,Queso fresco natural Burgo de Arias tarrina 3 x 72 g,charcuteria y quesos,quesos fresco,Burgo de Arias,2.88,EUR,0,14-11-2023
115196,Queso fresco de vaca El cencerro tarrina 250 g,charcuteria y quesos,quesos fresco,El cencerro,1.75,EUR,0,14-11-2023
265592,Queso fresco de cabra El cencerro tarrina 250 g,charcuteria y quesos,quesos fresco,El cencerro,2.89,EUR,0,14-11-2023
189685,Queso mozzarella Galbani bolsa 100 g,charcuteria y quesos,quesos fresco,Galbani,0.96,EUR,0,14-11-2023
28823,Queso fresco artesano Vega e hijos tarrina 250 g,charcuteria y quesos,quesos fresco,Vega e hijos,2.78,EUR,0,14-11-2023
293265,Queso feta D.O.P. Selección Mundial bolsa 150 g,charcuteria y quesos,quesos fresco,Selección Mundial,2.35,EUR,0,14-11-2023
186751,Queso fresco 0% m.g Dia Láctea tarrina 2 x 250 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.89,EUR,0,14-11-2023
207455,Mini queso mozzarella Dia Láctea tarrina 125 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.69,EUR,0,14-11-2023
223231,Queso fresco sin lactosa Dia Láctea tarrina 4 x 62.5 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.68,EUR,0,14-11-2023
292414,Queso fresco protein plus Burgo de Arias tarrina 3 x 70 g,charcuteria y quesos,quesos fresco,Burgo de Arias,1.99,EUR,0,14-11-2023
255335,Queso fresco bajo en sal Dia Láctea tarrina 4 x 62.5 g,charcuteria y quesos,quesos fresco,Dia Láctea,1.39,EUR,0,14-11-2023
274204,Queso fresco batido Granja rinya tarrina 400 g,charcuteria y quesos,quesos fresco,Granja rinya,1.89,EUR,0,14-11-2023
48095,Queso mascarpone Selección Mundial tarrina 250 g,charcuteria y quesos,quesos fresco,Selección Mundial,2.69,EUR,0,14-11-2023
295344,Tofu bio Apologize bandeja 300 g,charcuteria y quesos,quesos fresco,Apologize,2.39,EUR,0,14-11-2023
57737,Queso fresco 0% m.g Burgo de Arias tarrina 3 x 72 g,charcuteria y quesos,quesos fresco,Burgo de Arias,2.88,EUR,0,14-11-2023
,,charcuteria y quesos,quesos fresco,,,,,14-11-2023
273997,Detergente máquina líquido marsella Super Paco garrafa 46 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,3.6,EUR,0,14-11-2023
273998,Detergente máquina líquido marsella Super Paco botella 61 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,5.09,EUR,0,14-11-2023
274015,Suavizante concentrado azul Super Paco botella 80 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,1.85,EUR,0,14-11-2023
274002,Detergente máquina líquido azul Super Paco botella 46 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,3.99,EUR,0,14-11-2023
274018,Suavizante concentrado talco Super Paco botella 80 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,2.09,EUR,0,14-11-2023
274003,Detergente máquina líquido colonia botella Super Paco botella 46 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,3.6,EUR,0,14-11-2023
274019,Suavizante concentrado algodón Super Paco botella 80 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,2.15,EUR,0,14-11-2023
274845,Oxígeno activo blanco Super Paco frasco 1 kg,limpieza y hogar,cuidado de la ropa,Super Paco,3.49,EUR,0,14-11-2023
84230,Toallitas anti desteñidos de ropa Dia caja 20 unidades,limpieza y hogar,cuidado de la ropa,Dia,2.25,EUR,0,14-11-2023
274844,Oxígeno activo color Super Paco frasco 1 kg,limpieza y hogar,cuidado de la ropa,Super Paco,3.49,EUR,0,14-11-2023
274017,Suavizante concentrado floral Super Paco botella 80 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,2.15,EUR,0,14-11-2023
51527,Lejía ropa densa perfumada Dia garrafa 2 l,limpieza y hogar,cuidado de la ropa,Dia,1.29,EUR,0,14-11-2023
274006,Detergente máquina líquido prendas delicadas Super Paco botella 66 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,3.05,EUR,0,14-11-2023
274016,Suavizante concentrado termal Super Paco botella 80 lavados,limpieza y hogar,cuidado de la ropa,Super Paco,2.15,EUR,0,14-11-2023
290036,Suavizante concentrado cielo azul Vernel botella 70 lavados,limpieza y hogar,cuidado de la ropa,Vernel,3.95,EUR,0,14-11-2023
296357,Jabón blando quitamanchas natural Beltrán bote 500 g,limpieza y hogar,cuidado de la ropa,Beltrán,2.9,EUR,0,14-11-2023
